loan_id,loan_status,loan_amnt,funded_amnt,interest_rate,monthly_payment,term,grade,sub_grade,dti,delinq_2yrs,inquiries_6mo,public_records,revolving_utilization,open_accounts,total_accounts,purpose,home_ownership,state,earliest_cr_Line,employment_length,annual_income,verification_status,VAR24,recoveries,total_rec_prncp,default_flag,_LEVEL_,pred_prob,Fair Rate ,Grade implied rate
76229,Fully Paid,5850,5850,6.46,179.2,36 months,A,A1,18.7,0,0,0,3.6,12,23,debt_consolidation,RENT,NM,NOV1986,10+ years,48000,Not Verified,5850,0,5850,0,1,0.0631247428,0.0940453918640112,0.09318522201240317
76253,Fully Paid,22600,22600,19.92,838.98,36 months,D,D3,22.62,0,0,0,7.4,10,18,car,RENT,WA,MAY2004,6 years,80000,Source Verified,22600,0,22600,0,1,0.3774484059,0.24515913659498187,0.21124155917823043
76268,Fully Paid,25000,25000,15.02,595.02,60 months,C,C3,19.52,0,0,0,3.8,13,20,other,RENT,CO,JAN1998,5 years,100000,Verified,25000,0,25000,0,1,0.2896918659,0.20069209885373704,0.1715567968159956
76302,Fully Paid,25000,25000,7.84,781.57,36 months,A,A4,21.47,0,0,0,32.6,9,27,credit_card,RENT,FL,APR1972,< 1 year,188000,Source Verified,25000,0,25000,0,1,0.0944399128,0.10597392417223515,0.09318522201240317
76346,Fully Paid,12500,12500,18.94,457.83,36 months,D,D2,15.89,2,2,0,23.9,13,20,debt_consolidation,RENT,OH,SEP2010,2 years,79000,Not Verified,12500,0,12500,0,1,0.3310724598,0.22363786229450558,0.21124155917823043
76350,Fully Paid,35000,35000,6.11,1066.52,36 months,A,A1,18.83,0,2,0,0,9,30,debt_consolidation,MORTGAGE,TX,DEC2002,7 years,75000,Not Verified,35000,0,35000,0,1,0.0571229147,0.09175918360139419,0.09318522201240317
76519,Fully Paid,4600,4600,7.02,142.08,36 months,A,A2,25.74,0,0,0,8.3,8,20,debt_consolidation,MORTGAGE,TX,OCT2004,10+ years,42000,Not Verified,4600,0,4600,0,1,0.0492352455,0.08875462329120641,0.09318522201240317
76574,Fully Paid,8000,8000,24.37,315.42,36 months,E,E2,7,0,0,0,47.6,9,19,debt_consolidation,OWN,FL,JAN1998,10+ years,66000,Not Verified,8000,0,8000,0,1,0.2964255568,0.21848060322088472,0.26321838497840144
76677,Fully Paid,35000,35000,7.84,1094.2,36 months,A,A4,31.86,0,0,0,0,6,11,debt_consolidation,MORTGAGE,TX,AUG2008,8 years,95000,Source Verified,35000,0,35000,0,1,0.1038175469,0.10954603990197741,0.09318522201240317
76789,Fully Paid,7200,7200,25.34,287.57,36 months,E,E3,19.36,0,0,0,97,8,19,house,MORTGAGE,AZ,OCT1991,2 years,80000,Source Verified,7200,0,7200,0,1,0.3079073092,0.22423185335190862,0.26321838497840144
76849,Fully Paid,12800,12800,13.56,294.93,60 months,C,C1,4.95,0,0,0,30,18,40,other,MORTGAGE,CA,MAY1999,10+ years,55000,Source Verified,12800,0,12800,0,1,0.1473509732,0.13647617769943315,0.1715567968159956
76886,Fully Paid,2525,2525,27.27,103.45,36 months,E,E5,28.84,0,0,0,0,6,13,debt_consolidation,MORTGAGE,IN,OCT2008,< 1 year,35000,Verified,2525,0,2525,0,1,0.3987130255,0.2697167557931159,0.26321838497840144
76894,Fully Paid,22000,22000,10.08,468.31,60 months,B,B1,12.73,0,0,0,55.2,8,30,debt_consolidation,RENT,CA,SEP2003,7 years,105000,Not Verified,22000,0,22000,0,1,0.1234659921,0.12096930419079922,0.12551628685844768
76945,Fully Paid,15000,15000,10.72,489.1,36 months,B,B2,20.03,0,2,0,50.1,16,29,home_improvement,MORTGAGE,AZ,APR2005,< 1 year,100000,Not Verified,15000,0,15000,0,1,0.1231318911,0.12083138041754142,0.12551628685844768
77038,Fully Paid,10000,10000,20.89,376.19,36 months,D,D4,21.64,0,1,1,49.5,13,29,debt_consolidation,MORTGAGE,CA,MAR2000,< 1 year,62000,Not Verified,10000,0,10000,0,1,0.2625728507,0.19184985577626223,0.21124155917823043
77051,Fully Paid,30000,30000,19.92,793.49,60 months,D,D3,24.03,0,2,0,76,19,39,credit_card,OWN,DC,OCT2004,4 years,83000,Verified,30000,0,30000,0,1,0.3637175036,0.23878715845454365,0.21124155917823043
77062,Fully Paid,17400,17400,20.89,469.66,60 months,D,D4,20.74,1,0,0,69.2,11,20,debt_consolidation,MORTGAGE,NC,AUG1992,8 years,87246,Not Verified,17400,0,17400,0,1,0.2925122994,0.2057435903965407,0.21124155917823043
77127,Fully Paid,15000,15000,13.56,509.47,36 months,C,C1,5.85,0,0,0,15.8,6,29,credit_card,OWN,WI,OCT2009,10+ years,47840,Not Verified,15000,0,15000,0,1,0.1407520539,0.13349912961834848,0.1715567968159956
77162,Fully Paid,2350,2350,12.98,79.16,36 months,B,B5,12.48,1,1,0,20,16,25,home_improvement,MORTGAGE,FL,SEP2000,10+ years,45000,Verified,2350,0,2350,0,1,0.1168515692,0.11823873420061413,0.12551628685844768
77165,Fully Paid,10000,10000,22.35,278.19,60 months,D,D5,25.53,0,2,0,21,11,15,debt_consolidation,RENT,NJ,MAY1999,10+ years,73000,Not Verified,10000,0,10000,0,1,0.3775131336,0.2451891742050726,0.21124155917823043
77216,Fully Paid,35000,35000,10.72,756.11,60 months,B,B2,2.1,0,1,0,32.7,6,11,credit_card,MORTGAGE,IL,DEC2000,< 1 year,186000,Not Verified,35000,0,35000,0,1,0.1055533395,0.11357459230532681,0.12551628685844768
77229,Fully Paid,12525,12525,16.14,305.52,60 months,C,C4,22.5,0,0,0,28.9,15,34,credit_card,MORTGAGE,MN,DEC2007,10+ years,75000,Verified,12525,0,12525,0,1,0.2019839129,0.1611233783854454,0.1715567968159956
77290,Fully Paid,28000,28000,12.98,636.8,60 months,B,B5,24.32,0,0,0,71.9,9,21,credit_card,RENT,CO,JUL2001,3 years,67000,Not Verified,28000,0,28000,0,1,0.1895323266,0.14824284763889492,0.12551628685844768
77304,Fully Paid,15000,15000,8.19,471.37,36 months,A,A4,15.79,0,1,0,11.6,16,26,debt_consolidation,MORTGAGE,MI,JAN2002,10+ years,120000,Not Verified,15000,0,15000,0,1,0.0543872371,0.09071711298078174,0.09318522201240317
77378,Fully Paid,4000,4000,6.11,121.89,36 months,A,A1,12.52,0,0,0,13.3,14,21,debt_consolidation,RENT,VA,AUG2006,10+ years,36816,Verified,4000,0,4000,0,1,0.0628539647,0.09394224743547355,0.09318522201240317
77410,Fully Paid,40000,40000,6.11,1218.88,36 months,A,A1,9.4,0,0,0,18.1,12,25,credit_card,MORTGAGE,NM,JUN2004,8 years,101000,Not Verified,40000,0,40000,0,1,0.0574774269,0.09189422391033582,0.09318522201240317
77487,Fully Paid,6500,6500,19.92,241.3,36 months,D,D3,17.46,1,0,0,83.5,14,23,debt_consolidation,RENT,PA,NOV1999,5 years,165000,Source Verified,6500,0,6500,0,1,0.3513076511,0.23302822818700672,0.21124155917823043
77567,Fully Paid,40000,40000,8.19,1256.97,36 months,A,A4,5.09,0,1,0,10.9,19,45,house,MORTGAGE,CO,MAY1994,< 1 year,875000,Source Verified,40000,0,40000,0,1,0.0577865307,0.0920119673128112,0.09318522201240317
77614,Fully Paid,15000,15000,20.89,404.88,60 months,D,D4,19.56,0,0,0,26.1,11,17,other,MORTGAGE,WA,JAN2007,10+ years,60000,Not Verified,15000,0,15000,0,1,0.2609911372,0.1911158440102302,0.21124155917823043
77621,Fully Paid,1800,1800,28.72,75.16,36 months,F,F1,16.1,0,1,0,4.3,6,14,major_purchase,RENT,FL,FEB2012,10+ years,42000,Source Verified,1800,0,1800,0,1,0.4748907179,0.3193605297301548,0.30760747675322797
77657,Fully Paid,17000,17000,23.4,661.62,36 months,E,E1,16.62,0,0,0,36.3,11,34,debt_consolidation,MORTGAGE,NV,DEC1999,10+ years,75000,Verified,17000,0,17000,0,1,0.3127010004,0.22663303012193622,0.26321838497840144
77697,Fully Paid,19875,19875,17.97,504.38,60 months,D,D1,37.87,0,0,0,40.3,11,31,credit_card,MORTGAGE,TN,MAY1994,10+ years,100000,Not Verified,19875,0,19875,0,1,0.2955095762,0.20713451007779446,0.21124155917823043
77700,Fully Paid,10000,10000,18.94,366.26,36 months,D,D2,21.77,0,0,1,23.2,19,28,debt_consolidation,RENT,GA,AUG2006,< 1 year,46000,Not Verified,10000,0,10000,0,1,0.3493125833,0.23210239475432023,0.21124155917823043
77714,Fully Paid,10000,10000,15.02,238.01,60 months,C,C3,10.86,0,2,0,19.7,20,22,debt_consolidation,RENT,HI,DEC2008,10+ years,40000,Not Verified,10000,0,10000,0,1,0.2366235726,0.17675077550171428,0.1715567968159956
77716,Fully Paid,3500,3500,12.73,117.48,36 months,B,B5,8.2,0,0,0,15.7,11,24,other,MORTGAGE,CA,DEC2007,n/a,26500,Not Verified,3500,0,3500,0,1,0.1255566071,0.12183235311681069,0.12551628685844768
77768,Fully Paid,15000,15000,7.21,464.6,36 months,A,A3,21.97,0,2,0,3.9,16,23,debt_consolidation,MORTGAGE,TX,NOV2007,4 years,65000,Not Verified,15000,0,15000,0,1,0.061141653,0.0932899959728374,0.09318522201240317
77837,Fully Paid,3000,3000,16.91,106.83,36 months,C,C5,3.71,0,0,0,62,3,3,debt_consolidation,RENT,PA,APR2015,10+ years,31401,Not Verified,3000,0,3000,0,1,0.1815256107,0.15189378388096944,0.1715567968159956
77852,Fully Paid,4800,4800,16.91,170.92,36 months,C,C5,18.28,0,0,0,82.9,9,32,credit_card,RENT,SD,JUN2008,8 years,30000,Source Verified,4800,0,4800,0,1,0.2361070025,0.17651772915654215,0.1715567968159956
77860,Fully Paid,11500,11500,20.89,310.41,60 months,D,D4,28.61,0,0,0,64.3,14,47,debt_consolidation,MORTGAGE,ME,MAR1998,8 years,45000,Verified,11500,0,11500,0,1,0.2788408457,0.19939920004104214,0.21124155917823043
77942,Fully Paid,10000,10000,22.35,383.72,36 months,D,D5,7.3,0,0,0,40.6,8,21,debt_consolidation,MORTGAGE,CA,NOV2008,10+ years,58000,Source Verified,10000,0,10000,0,1,0.2442900883,0.18336553626001123,0.21124155917823043
77985,Fully Paid,7500,7500,7.56,233.51,36 months,A,A3,23.73,0,0,0,14.2,12,33,credit_card,MORTGAGE,OH,MAY1975,n/a,36000,Not Verified,7500,0,7500,0,1,0.0751752566,0.09863565732302033,0.09318522201240317
78083,Fully Paid,10000,10000,8.19,203.68,60 months,A,A4,4.75,0,0,0,25.5,9,18,debt_consolidation,RENT,CA,JUL2008,2 years,75000,Not Verified,10000,0,10000,0,1,0.0550245627,0.09095988218849986,0.09318522201240317
78130,Fully Paid,7500,7500,16.14,264.2,36 months,C,C4,19.08,0,1,0,28.2,6,15,other,RENT,NY,NOV2004,10+ years,70000,Source Verified,7500,0,7500,0,1,0.2457355952,0.18086158943394864,0.1715567968159956
78166,Fully Paid,15000,15000,15.02,520.13,36 months,C,C3,15.59,0,0,0,51.9,9,10,credit_card,RENT,TX,SEP2013,2 years,107000,Verified,15000,0,15000,0,1,0.2541070306,0.18463829355177203,0.1715567968159956
78245,Fully Paid,28000,28000,8.81,887.92,36 months,A,A5,16.11,0,1,0,42.6,12,28,debt_consolidation,MORTGAGE,TX,AUG1999,1 year,95500,Source Verified,28000,0,28000,0,1,0.0719715466,0.09741530443203554,0.09318522201240317
78269,Fully Paid,18000,18000,19.92,476.09,60 months,D,D3,11.09,3,0,0,10.2,8,29,debt_consolidation,RENT,CA,APR1994,10+ years,120000,Not Verified,18000,0,18000,0,1,0.3044962381,0.21130487062156653,0.21124155917823043
78293,Fully Paid,10500,10500,17.97,266.46,60 months,D,D1,25.43,1,0,0,16.6,12,20,debt_consolidation,MORTGAGE,GA,JUL2004,5 years,70000,Source Verified,10500,0,10500,0,1,0.3067802661,0.2123647992533614,0.21124155917823043
78413,Fully Paid,9725,9725,26.31,393.44,36 months,E,E4,36.21,0,0,0,49,12,17,debt_consolidation,MORTGAGE,VT,NOV2005,7 years,52000,Not Verified,9725,0,9725,0,1,0.4232306633,0.2819977267370327,0.26321838497840144
78541,Fully Paid,36000,36000,10.47,1169.58,36 months,B,B2,24.56,0,0,0,25.2,11,35,debt_consolidation,RENT,CO,JAN2007,6 years,80000,Verified,36000,0,36000,0,1,0.193171071,0.14974499626331897,0.12551628685844768
78549,Fully Paid,40000,40000,6.67,1229.06,36 months,A,A2,0.43,0,0,0,2.2,17,37,debt_consolidation,MORTGAGE,TX,APR1991,8 years,70000,Not Verified,40000,0,40000,0,1,0.0515811941,0.08964823886693322,0.09318522201240317
78599,Fully Paid,8800,8800,18.94,322.31,36 months,D,D2,26.01,0,0,1,68.1,11,26,other,RENT,CA,APR1992,10+ years,49500,Verified,8800,0,8800,0,1,0.3187997345,0.21794256743138482,0.21124155917823043
78605,Fully Paid,1000,1000,16.14,35.23,36 months,C,C4,0,0,0,0,0,8,11,credit_card,RENT,CO,AUG2014,< 1 year,23100,Source Verified,1000,0,1000,0,1,0.2041420083,0.16209698534702285,0.1715567968159956
78619,Fully Paid,23000,23000,27.27,706.03,60 months,E,E5,12.82,0,0,0,48.4,11,19,debt_consolidation,OWN,KY,MAR2008,4 years,73000,Not Verified,23000,0,23000,0,1,0.4051153378,0.2729236965258067,0.26321838497840144
78627,Fully Paid,13000,13000,16.91,462.91,36 months,C,C5,13.64,0,0,0,54.6,3,12,credit_card,RENT,ND,JAN2012,4 years,33000,Not Verified,13000,0,13000,0,1,0.2171260368,0.1679546228439193,0.1715567968159956
78634,Fully Paid,12000,12000,15.02,285.61,60 months,C,C3,30.15,0,0,0,25.8,12,17,debt_consolidation,RENT,AZ,AUG2008,1 year,31200,Verified,12000,0,12000,0,1,0.3153773484,0.21227989268966993,0.1715567968159956
78645,Fully Paid,40000,40000,16.14,975.71,60 months,C,C4,20.27,0,0,0,10.8,16,33,debt_consolidation,OWN,TX,SEP2000,10+ years,71000,Verified,40000,0,40000,0,1,0.3029141072,0.20665720409298485,0.1715567968159956
78653,Fully Paid,3600,3600,11.8,119.23,36 months,B,B4,16.95,1,0,0,57,10,16,major_purchase,OWN,CA,JUL2002,8 years,95000,Not Verified,3600,0,3600,0,1,0.1275921022,0.12267264741296598,0.12551628685844768
78799,Fully Paid,24000,24000,15.02,571.22,60 months,C,C3,9.71,0,1,0,29.9,11,18,debt_consolidation,MORTGAGE,KS,JAN2010,2 years,80000,Not Verified,24000,0,24000,0,1,0.1820425455,0.1521269947575422,0.1715567968159956
78868,Fully Paid,30000,30000,18.94,1098.78,36 months,D,D2,9.03,0,1,0,28.6,12,18,house,RENT,CO,JUN2014,2 years,150000,Verified,30000,0,30000,0,1,0.3158622017,0.21657937261873075,0.21124155917823043
78884,Fully Paid,1325,1325,18.94,48.53,36 months,D,D2,17.24,0,0,0,98.9,8,29,other,MORTGAGE,CA,JUN2004,5 years,72409,Not Verified,1325,0,1325,0,1,0.176315986,0.15182139702514746,0.21124155917823043
78906,Fully Paid,5000,5000,8.46,157.75,36 months,A,A5,7.6,0,2,0,23.9,7,9,credit_card,MORTGAGE,IN,MAR2014,5 years,45000,Not Verified,5000,0,5000,0,1,0.0406859199,0.08549802571778987,0.09318522201240317
78913,Fully Paid,6000,6000,10.47,194.93,36 months,B,B2,17.98,0,1,0,1.1,12,26,debt_consolidation,MORTGAGE,OR,MAY2005,n/a,68000,Not Verified,6000,0,6000,0,1,0.1479754895,0.13108732946477425,0.12551628685844768
78960,Fully Paid,10000,10000,10.08,323.05,36 months,B,B1,15.34,0,2,0,27.6,11,36,home_improvement,MORTGAGE,MA,DEC1992,10+ years,225000,Not Verified,10000,0,10000,0,1,0.0875111208,0.10612639286549722,0.12551628685844768
78966,Fully Paid,10000,10000,7.21,309.74,36 months,A,A3,16.28,0,0,0,9.3,14,27,debt_consolidation,RENT,MD,JUL2007,10+ years,85000,Not Verified,10000,0,10000,0,1,0.065542054,0.09496619078505272,0.09318522201240317
78974,Fully Paid,3000,3000,17.97,108.42,36 months,D,D1,25.61,0,2,1,21.7,14,35,other,RENT,FL,JUN2006,10+ years,50000,Source Verified,3000,0,3000,0,1,0.3120542356,0.21481224353874814,0.21124155917823043
78975,Fully Paid,10000,10000,12.98,336.85,36 months,B,B5,19.22,0,0,0,41.6,19,45,house,OWN,OK,JUL1989,10+ years,62000,Not Verified,10000,0,10000,0,1,0.1070529836,0.11419367627339576,0.12551628685844768
79001,Fully Paid,8000,8000,11.31,263.09,36 months,B,B3,10.74,0,0,0,27.8,24,52,home_improvement,RENT,KY,OCT1998,3 years,230000,Source Verified,8000,0,8000,0,1,0.1506922104,0.13220884780029654,0.12551628685844768
79125,Fully Paid,40000,40000,13.56,921.64,60 months,C,C1,32.04,0,1,1,10.4,13,33,debt_consolidation,RENT,CA,JUL2007,10+ years,111235,Source Verified,40000,0,40000,0,1,0.3692976577,0.23660559604128653,0.1715567968159956
79238,Fully Paid,35000,35000,17.97,888.2,60 months,D,D1,15.62,0,0,0,85.1,14,32,home_improvement,OWN,GA,APR2001,< 1 year,140000,Source Verified,35000,0,35000,0,1,0.3565515007,0.23546169499733757,0.21124155917823043
79254,Fully Paid,38000,38000,12.73,1275.44,36 months,B,B5,23.27,0,1,0,45.4,13,18,debt_consolidation,RENT,MA,AUG2011,3 years,72000,Verified,38000,0,38000,0,1,0.2472386286,0.17206519750493646,0.12551628685844768
79292,Fully Paid,10500,10500,22.35,292.1,60 months,D,D5,38.08,0,0,0,67.1,11,29,home_improvement,MORTGAGE,TX,OCT2000,2 years,49000,Not Verified,10500,0,10500,0,1,0.3296080094,0.22295826777604802,0.21124155917823043
79318,Fully Paid,1500,1500,10.33,48.64,36 months,B,B1,15.14,0,1,0,33.5,9,43,medical,RENT,MO,SEP2005,10+ years,42000,Not Verified,1500,0,1500,0,1,0.1004311505,0.11146004720004543,0.12551628685844768
79339,Fully Paid,20000,20000,27.27,613.94,60 months,E,E5,31.52,0,0,1,44,6,8,credit_card,OWN,FL,SEP2014,< 1 year,30000,Not Verified,20000,0,20000,0,1,0.4823216653,0.31159661732056726,0.26321838497840144
79347,Fully Paid,12000,12000,6.11,365.67,36 months,A,A1,9.19,0,0,0,24.4,11,19,credit_card,RENT,NJ,FEB2006,3 years,62000,Verified,12000,0,12000,0,1,0.0628538808,0.09394221547639875,0.09318522201240317
79528,Fully Paid,5000,5000,19.92,185.62,36 months,D,D3,8.19,0,0,0,101.2,3,5,debt_consolidation,RENT,CA,JUL2011,10+ years,160000,Not Verified,5000,0,5000,0,1,0.2487504051,0.18543539594789418,0.21124155917823043
79606,Fully Paid,3000,3000,24.37,118.29,36 months,E,E2,7.09,1,0,0,66.1,8,18,debt_consolidation,MORTGAGE,NY,OCT1992,10+ years,33000,Not Verified,3000,0,3000,0,1,0.2540832024,0.19727116908512846,0.26321838497840144
79614,Fully Paid,8000,8000,11.06,262.14,36 months,B,B3,21.19,0,0,1,13.9,7,12,debt_consolidation,OWN,NV,APR1992,n/a,20000,Not Verified,8000,0,8000,0,1,0.1899139468,0.14840038831652055,0.12551628685844768
79615,Fully Paid,2000,2000,6.46,61.27,36 months,A,A1,5.14,0,0,0,30.3,15,31,home_improvement,MORTGAGE,MA,OCT2004,9 years,100000,Not Verified,2000,0,2000,0,1,0.0365169906,0.08391000279325359,0.09318522201240317
79670,Fully Paid,3000,3000,8.46,94.65,36 months,A,A5,9.35,0,2,0,9.5,12,21,debt_consolidation,RENT,CA,DEC2006,4 years,58000,Source Verified,3000,0,3000,0,1,0.0687783659,0.09619896234780137,0.09318522201240317
79701,Fully Paid,20000,20000,10.47,649.77,36 months,B,B2,9.77,0,0,0,45.5,8,10,credit_card,MORTGAGE,FL,DEC1990,7 years,50000,Source Verified,20000,0,20000,0,1,0.1170358497,0.11831480898607671,0.12551628685844768
79705,Fully Paid,10000,10000,11.31,328.86,36 months,B,B3,12.05,0,0,1,69.7,13,30,debt_consolidation,MORTGAGE,CA,OCT2003,8 years,150000,Source Verified,10000,0,10000,0,1,0.1091372302,0.11505409619273677,0.12551628685844768
79758,Fully Paid,10000,10000,13.56,230.41,60 months,C,C1,8.47,0,2,0,18.4,8,16,debt_consolidation,RENT,FL,SEP2003,2 years,82000,Not Verified,10000,0,10000,0,1,0.1891079003,0.15531447137201185,0.1715567968159956
79795,Fully Paid,12000,12000,11.8,397.43,36 months,B,B4,16.51,0,0,0,78.6,8,19,credit_card,MORTGAGE,VA,JUN1978,n/a,58600,Not Verified,12000,0,12000,0,1,0.1498996341,0.13188165598138338,0.12551628685844768
79814,Fully Paid,7000,7000,7.21,216.82,36 months,A,A3,15.81,0,0,0,18,15,37,credit_card,MORTGAGE,VA,AUG2006,8 years,103500,Not Verified,7000,0,7000,0,1,0.0432326306,0.0864681153217949,0.09318522201240317
79857,Fully Paid,3500,3500,10.72,114.13,36 months,B,B2,13.9,0,1,0,23.4,23,35,other,RENT,CT,MAR2005,10+ years,100000,Source Verified,3500,0,3500,0,1,0.1466689913,0.13054798010186144,0.12551628685844768
79864,Fully Paid,8000,8000,19.92,296.99,36 months,D,D3,1.75,1,1,0,47.7,5,21,major_purchase,MORTGAGE,MI,JUL1998,1 year,156000,Not Verified,8000,0,8000,0,1,0.1854159194,0.15604432247005748,0.21124155917823043
79873,Fully Paid,24000,24000,11.55,792,36 months,B,B4,32.4,0,2,0,68,14,40,debt_consolidation,RENT,MD,DEC2008,10+ years,110000,Verified,24000,0,24000,0,1,0.1967113572,0.1512064993151402,0.12551628685844768
79896,Fully Paid,5000,5000,10.72,163.04,36 months,B,B2,9.88,0,0,0,62.7,7,32,medical,MORTGAGE,TX,SEP2002,10+ years,135000,Not Verified,5000,0,5000,0,1,0.0739286757,0.10051927981208232,0.12551628685844768
79950,Fully Paid,10000,10000,7.21,309.74,36 months,A,A3,17.1,0,1,0,34.7,30,58,debt_consolidation,MORTGAGE,DE,JUL2006,< 1 year,150000,Not Verified,10000,0,10000,0,1,0.0516173605,0.08966201532322811,0.09318522201240317
79977,Fully Paid,10275,10275,17.97,371.32,36 months,D,D1,20.84,0,1,1,15.4,11,17,credit_card,MORTGAGE,FL,MAR2007,2 years,60000,Source Verified,10275,0,10275,0,1,0.2756592127,0.19792272781190848,0.21124155917823043
79982,Fully Paid,10000,10000,14.47,235.13,60 months,C,C2,2.55,1,1,0,1.6,7,24,debt_consolidation,RENT,MT,JUN1994,3 years,40000,Source Verified,10000,0,10000,0,1,0.2032081733,0.1616756933795942,0.1715567968159956
80077,Fully Paid,12000,12000,10.47,389.86,36 months,B,B2,7.7,0,0,0,62.3,6,9,debt_consolidation,RENT,AZ,MAY1992,10+ years,62000,Not Verified,12000,0,12000,0,1,0.1172682089,0.11841073164902942,0.12551628685844768
80084,Fully Paid,3600,3600,16.91,128.19,36 months,C,C5,10.79,0,0,1,39.1,15,35,medical,RENT,OH,APR2000,< 1 year,140000,Source Verified,3600,0,3600,0,1,0.2472161206,0.18152951627176692,0.1715567968159956
80212,Fully Paid,4500,4500,10.47,146.2,36 months,B,B2,27.17,0,0,0,76.2,6,10,credit_card,RENT,NJ,JAN2001,< 1 year,55000,Not Verified,4500,0,4500,0,1,0.14831765,0.13122858036560894,0.12551628685844768
80214,Fully Paid,8000,8000,11.06,262.14,36 months,B,B3,38.72,0,1,0,41.6,11,22,credit_card,RENT,WA,JUN2005,< 1 year,35000,Verified,8000,0,8000,0,1,0.2038471452,0.15415229955556978,0.12551628685844768
80235,Fully Paid,12000,12000,12.98,404.22,36 months,B,B5,24.27,0,1,0,8.5,6,14,debt_consolidation,RENT,IL,JAN2001,4 years,40000,Source Verified,12000,0,12000,0,1,0.1941170911,0.15013553284288542,0.12551628685844768
80247,Fully Paid,30000,30000,16.91,1068.24,36 months,C,C5,9.01,5,2,0,38.7,8,22,small_business,MORTGAGE,PA,AUG2001,8 years,230000,Not Verified,30000,0,30000,0,1,0.2797120933,0.19618980665742372,0.1715567968159956
80271,Fully Paid,9600,9600,11.06,314.57,36 months,B,B3,3.08,0,3,0,7.1,13,24,house,MORTGAGE,WI,JUL2007,1 year,68500,Source Verified,9600,0,9600,0,1,0.0866236777,0.10576003807786234,0.12551628685844768
80313,Fully Paid,25000,25000,10.08,807.62,36 months,B,B1,9.86,1,0,0,26.4,8,20,debt_consolidation,RENT,CA,APR2000,n/a,30200,Source Verified,25000,0,25000,0,1,0.2391285594,0.1687171939208529,0.12551628685844768
80341,Fully Paid,25000,25000,14.47,587.82,60 months,C,C2,19.88,0,2,0,22.1,12,42,debt_consolidation,MORTGAGE,NY,OCT1992,10+ years,95000,Source Verified,25000,0,25000,0,1,0.2040815082,0.16206969122530046,0.1715567968159956
80363,Fully Paid,10000,10000,20.89,269.92,60 months,D,D4,66.21,0,0,0,69,8,17,other,MORTGAGE,SC,JUL2005,5 years,45000,Not Verified,10000,0,10000,0,1,0.4195800938,0.26471081560726106,0.21124155917823043
80388,Fully Paid,4000,4000,16.14,140.91,36 months,C,C4,24.28,0,0,1,25.6,19,37,credit_card,MORTGAGE,FL,MAY2007,10+ years,70000,Not Verified,4000,0,4000,0,1,0.1846363836,0.15329718344862822,0.1715567968159956
80423,Fully Paid,4000,4000,12.73,134.26,36 months,B,B5,16.35,0,1,0,15.8,17,23,debt_consolidation,RENT,NC,OCT2002,10+ years,32000,Source Verified,4000,0,4000,0,1,0.1732079018,0.14150378889713938,0.12551628685844768
